id,x_minimo,x_maximo,y_minimo,y_maximo,peso_da_placa,area_pixels,perimetro_x,perimetro_y,soma_da_luminosidade,maximo_da_luminosidade,comprimento_do_transportador,tipo_do_aço_A300,tipo_do_aço_A400,espessura_da_chapa_de_aço,temperatura,index_de_bordas,index_vazio,index_quadrado,index_externo_x,indice_de_bordas_x,indice_de_bordas_y,indice_de_variacao_x,indice_de_variacao_y,indice_global_externo,log_das_areas,log_indice_x,log_indice_y,indice_de_orientaçao,indice_de_luminosidade,sigmoide_das_areas,minimo_da_luminosidade,falha_1,falha_2,falha_3,falha_4,falha_5,falha_6,falha_outros
0.0,0.056245434623813005,0.09654768870684612,0.04792844134594998,0.0571126826747393,0.0,0.0636998254799302,0.211864406779661,0.12820512820512822,0.06885259875407553,0.8139534883720931,0.24162257495590822,0,1,0.0,0.5155026962460004,0.22688906752411578,0.7432900432900434,0.7983261066854896,0.22891566265060243,0.5491071428571428,0.6686943787315535,0.11640686212467988,0.20302513566970046,0.0,0.3226840820168858,0.4631874239136187,0.33263517845693524,0.509452736318408,0.0,0.21316685584562997,0.7215189873417721,0,0,0,0,0,0,1
0.00029507229271171436,0.40942293644996347,0.36805149210064364,0.33715135081257935,0.4017560754852376,0.0,0.14485165794066318,0.05932203389830509,0.18803418803418806,0.014100114363647985,0.9767441860465116,0.24162257495590822,0,1,0.1111111111111111,0.49659212328898195,0.3428456591639872,0.6437229437229437,0.7119088434002219,0.0891566265060241,0.7745535714285714,0.8122113326574294,0.5093580103738359,0.4530588439247119,0.0,0.13305680581296148,0.28799026094320646,0.17012182090190212,0.509452736318408,0.0,0.028490351872871744,0.6582278481012658,0,0,0,1,0,0,0
0.0005901445854234287,0.014974433893352812,0.12404915155061441,0.5110673710716946,0.6090112063119373,0.0,0.14485165794066318,0.19491525423728812,0.18803418803418806,0.12488368293566511,0.41860465116279055,0.23104056437389797,0,1,0.0,0.5168598238249752,0.06069131832797428,0.4932178932178932,0.3431481294746396,0.1927710843373494,0.6310876623376622,0.3862791483609327,0.5093580103738359,0.4530588439247119,0.0,0.8887123819609919,0.44730852696765994,0.6344518059414406,0.509452736318408,0.0,1.0,0.1962025316455696,0,0,1,0,0,0,0
0.000885216878135143,0.04711468224981739,0.08952603861907549,0.01507310254252691,0.017963048897545287,0.0,0.23909249563699825,0.3135593220338983,0.20512820512820515,0.2386932710134324,0.6279069767441858,0.23809523809523814,0,1,0.0,0.45332048409519843,0.19031350482315115,0.595959595959596,0.6759100534435817,0.46024096385542174,0.713778409090909,0.696744395629154,0.5899966070476671,0.6146865545010619,0.0,0.4891301150236813,0.6066797226486,0.4179098097884164,0.509452736318408,0.0,0.7982973893303065,0.6582278481012658,0,0,1,0,0,0,0
0.0011802891708468574,0.15924032140248356,0.25629022820362785,0.9367138117212588,0.11815522600248408,0.0,0.05322862129144852,0.1271186440677966,0.12820512820512822,0.043465289567336036,0.18604651162790686,0.2275132275132279,1,0,0.3333333333333333,0.38532040214372854,0.646201768488746,0.45324675324675323,0.3474841181809015,0.06987951807228916,0.3434456168831168,1.0,0.5093580103738359,0.4530588439247119,1.0,0.30038537345924154,0.2525803207537183,0.3973071169053217,0.797583511016347,0.0,0.10136208853575485,0.5,0,1,0,0,0,0,0
0.0014753614635585719,0.28013148283418554,0.36805149210064364,0.11040192733567744,0.13156908425479705,0.0,0.14485165794066318,0.19491525423728812,1.0000000000000002,0.12488368293566511,0.39534883720930214,0.23104056437389797,0,1,0.0,0.4278137138579484,0.05767684887459808,0.4483405483405484,0.396289200363013,0.1927710843373494,0.7898741883116883,0.46986594570237694,0.5093580103738359,0.4530588439247119,0.0,0.8855352572588475,0.44730852696765994,0.6404359905962813,0.509452736318408,0.0,1.0,0.21518987341772156,0,0,1,0,0,0,0
0.001770433756270286,0.014243973703433162,0.12463428905792862,0.2558754479366497,0.304936181740448,0.0,0.14485165794066318,0.19491525423728812,0.18803418803418806,0.12488368293566511,0.7674418604651163,0.30511463844797193,0,1,0.0,0.17510556567295776,0.05596864951768489,0.7494949494949495,0.7847131188867601,0.1927710843373494,0.312601461038961,0.3679170891066802,0.5093580103738359,0.4530588439247119,0.0,0.951254670079134,0.44730852696765994,0.7886727933319087,0.509452736318408,0.0,1.0,0.08860759493670887,0,0,1,0,0,0,0
0.0020655060489820007,0.015704894083272462,0.1146869514335869,0.1305339455930145,0.1555591064609776,0.0,0.14485165794066318,0.19491525423728812,0.18803418803418806,0.12488368293566511,0.39534883720930214,0.23104056437389797,0,1,0.0,0.6308048870468009,0.06360530546623794,0.4744588744588746,0.40264192800242016,0.1927710843373494,0.7586241883116882,0.4323532725019713,0.5093580103738359,0.4530588439247119,0.0,0.8837701879798783,0.44730852696765994,0.6433853387475957,0.509452736318408,0.0,1.0,0.21518987341772156,0,0,1,0,0,0,0
0.002360578341693715,0.28195763330898466,0.4523112931538912,0.27034162433408815,0.32214354888255786,0.0,0.007853403141361256,0.19491525423728812,0.008547008547008548,0.008119108673878916,0.6279069767441858,0.23104056437389797,0,1,0.1111111111111111,0.5908824636978168,0.8598271704180065,0.28643578643578643,0.5966522133709791,0.05301204819277108,0.9999999999999999,1.0,0.5093580103738359,0.4530588439247119,0.0,0.07742770570411556,0.21066003281638696,0.07527249412267581,0.509452736318408,0.0,0.010669693530079433,0.6329113924050632,0,0,0,1,0,0,0
0.002655650634405429,0.014974433893352812,0.36805149210064364,0.28354798924743996,0.3378949947183412,0.0,0.14485165794066318,0.19491525423728812,0.18803418803418806,0.12488368293566511,0.44186046511627897,0.2275132275132279,0,1,0.0,0.8775831913869362,0.06079180064308682,0.5266955266955267,0.3867096904305738,0.1927710843373494,0.5362215909090909,0.3940520446096655,0.1780470651776761,0.4530588439247119,0.0,0.8926249521960403,0.44730852696765994,0.6518914297926909,0.509452736318408,0.0,1.0,0.1708860759493671,0,0,1,0,0,0,0
0.0029507229271171437,0.3078889700511322,0.36805149210064364,0.0,0.0,0.0,0.08376963350785341,0.1016949152542373,0.08547008547008547,0.062232293168725444,0.44186046511627897,0.2275132275132279,0,1,0.0,0.2764184783799891,0.7469855305466238,0.03520923520923523,0.747907633356862,0.12289156626506023,0.6376826298701298,1.0,0.5093580103738359,0.4530588439247119,1.0,0.3568381725649399,0.34573651617001006,0.33263517845693524,0.23312011371712865,0.0,0.10896708286038592,0.44936708860759494,0,0,0,0,0,0,1
0.003245795219828858,0.48612125639152665,0.7794031597425395,0.8063580289293266,0.9608841724450892,0.0,0.15270506108202442,0.11016949152542373,0.4102564102564103,0.12170139012210628,0.41860465116279055,0.23456790123456805,1,0,0.6666666666666667,0.4248644096731392,0.03547025723472669,0.322943722943723,0.09246748008470305,0.05301204819277108,0.32355925324675316,1.0,0.5093580103738359,0.4530588439247119,1.0,0.4323831377048216,0.21066003281638696,0.5975635819619578,0.509452736318408,0.0,0.33461975028376845,0.34177215189873417,1,0,0,0,0,0,0
0.003540867512540572,0.28013148283418554,0.48624926857811585,0.29262597027329074,0.3487014917333645,0.0,0.060209424083769635,0.05084745762711865,0.1452991452991453,0.05481641437998565,0.39534883720930214,0.6984126984126986,1,0,0.6666666666666667,0.7192631198409604,0.9756832797427654,0.395959595959596,0.3277200766360795,0.05301204819277108,0.7463474025974025,0.9407457474371972,0.5093580103738359,0.09885535333855401,1.0,0.31568264054364126,0.2525803207537183,0.40790767257961114,0.8254442075337598,0.0,0.10896708286038592,0.5569620253164557,1,0,0,0,0,0,0
0.0038359398052522867,0.014974433893352812,0.12053832650672909,0.2744399361564383,0.9992785752164782,0.0,0.14485165794066318,0.19491525423728812,0.18803418803418806,0.12488368293566511,0.39534883720930214,0.2275132275132279,0,1,0.0,0.5677878740569934,0.06079180064308682,0.5613275613275613,0.36160129071291724,0.1927710843373494,0.5513392857142856,0.32702489579813,0.5093580103738359,0.5805847258104067,0.0,0.8757097049392522,0.44730852696765994,0.637486642444967,0.509452736318408,0.0,1.0,0.20253164556962028,0,0,1,0,0,0,0
0.004131012097964001,0.28013148283418554,0.37390286717378585,0.3711378910101358,0.44226291639969145,0.0,0.3167539267015707,0.3135593220338983,0.3247863247863248,0.2768452681152729,0.41860465116279055,0.8518518518518521,1,0,0.3333333333333333,0.8063417425034977,0.7357315112540193,0.5502164502164503,0.43117878390642334,0.2024096385542169,0.42765827922077915,0.9718373324321279,0.5093580103738359,0.4530588439247119,1.0,0.5248433501014915,0.4919811570422907,0.5514426159435778,0.6796019900497514,0.0,0.9060158910329172,0.5063291139240506,0,0,0,0,0,0,1
0.004426084390675715,0.15887509130752375,0.42422469280280867,0.8947233738814468,0.2943899926370048,0.0,0.14485165794066318,0.19491525423728812,0.7264957264957265,0.12488368293566511,0.558139534883721,0.22045855379188728,1,0,0.6666666666666667,0.7772371644637389,0.6466036977491961,0.5874458874458874,0.032772007663607945,0.1927710843373494,0.966619318181818,0.028838571589500955,0.5093580103738359,0.4530588439247119,0.0,0.7322684082016885,0.44730852696765994,0.33263517845693524,0.509452736318408,0.0,1.0,0.5189873417721519,0,0,0,0,0,0,1
0.00472115668338743,0.4433893352812272,0.7126974839087185,0.13822293764736968,0.16471383145524746,0.0,0.12652705061082023,0.22033898305084745,0.24786324786324787,0.11829179067900751,0.5813953488372094,0.23809523809523814,0,1,0.3333333333333333,0.0450354665280327,0.20659163987138265,0.4607503607503608,0.2605626701623475,0.10602409638554217,0.2752637987012987,0.9636138335023094,0.5093580103738359,0.4530588439247119,1.0,0.40864295590268584,0.31868946170539353,0.5027142551827315,0.9201137171286424,0.0,0.3163450624290579,0.5949367088607594,0,1,0,0,0,0,0
0.005016228976099144,0.28013148283418554,0.6430661205383265,0.8560533459522527,0.2943899926370048,0.0,0.3158813263525306,0.8220338983050848,0.4957264957264958,0.2962160549513777,0.5813953488372094,0.23104056437389797,1,0,0.3333333333333333,0.5487584050215587,0.377411575562701,0.7834054834054834,0.719874962186145,0.6024096385542169,0.354301948051948,0.3616086515714769,0.5093580103738359,0.12841320794788044,0.0,0.5244903362456976,0.6644259778754036,0.476170121820902,0.509452736318408,0.0,0.9836549375709422,0.5569620253164557,0,0,0,0,0,1,0
0.005311301268810858,0.014243973703433162,0.11176126389701581,0.35123869484211123,0.2943899926370048,0.0,0.14485165794066318,0.19491525423728812,0.18803418803418806,0.12488368293566511,0.8139534883720931,0.308641975308642,0,1,0.0,0.5497480610038289,0.055868167202572344,0.7164502164502164,0.8109307250176465,0.1927710843373494,0.23944805194805194,0.4323532725019713,0.5093580103738359,0.9916408315865166,1.0,0.9816726973200365,0.44730852696765994,0.8473178029493483,0.14427860696517414,0.0,1.0,0.15189873417721517,0,0,1,0,0,0,0
0.005606373561522573,0.30241051862673485,0.36805149210064364,0.2744399361564383,0.5509449627939986,0.0,0.05671902268760908,0.09322033898305085,0.18803418803418806,0.055775364223357174,0.6046511627906974,0.24162257495590822,0,1,0.0,0.4962365702170982,0.7636655948553055,0.367965367965368,0.81667843097711,0.12530120481927712,0.6878043831168831,1.0,0.5093580103738359,0.4530588439247119,1.0,0.3082693495719707,0.34573651617001006,0.3164778798888652,0.13617626154939588,0.0,0.09772985244040863,0.6392405063291139,0,0,0,0,0,1,0
0.005901445854234287,0.07487216946676406,0.13107080163838503,0.20570540837580775,0.2451230580297328,0.0,0.06282722513089006,0.2542372881355932,0.08547008547008547,0.06293552305386456,0.7674418604651163,0.24514991181657875,1,0,0.32222222222222224,0.4190759126575948,0.3016479099678457,0.8803751803751805,0.4300695774931936,0.3686746987951807,0.7146915584415584,0.8122113326574294,0.5093580103738359,0.5992291105329983,0.0,0.3209484305592327,0.5614248663526173,0.2987817909809789,0.509452736318408,0.0,0.298410896708286,0.6265822784810126,0,0,0,0,0,0,1
0.006196518146946001,0.014974433893352812,0.12521942656524285,0.5090538666339846,0.6066120914039116,0.0,0.14485165794066318,0.19491525423728812,0.18803418803418806,0.12488368293566511,0.41860465116279055,0.23104056437389797,0,1,0.0,0.7933234458080144,0.06069131832797428,0.5126984126984128,0.34486235756781286,0.1927710843373494,0.638392857142857,0.3453869550523826,0.5093580103738359,0.4530588439247119,0.0,0.889300738387315,0.44730852696765994,0.637486642444967,0.509452736318408,0.0,1.0,0.1835443037974684,0,0,1,0,0,0,0
0.006491590439657716,0.05186267348429511,0.08835576360444705,0.32467806341196137,0.2943899926370048,0.0,0.0506108202443281,0.15254237288135591,0.07692307692307693,0.04265550969960008,0.20930232558139528,0.23456790123456805,1,0,0.3333333333333333,0.49544790206601086,0.20980707395498394,0.6786435786435787,0.767268327115055,0.19518072289156624,0.6448863636363635,0.8976005407232173,0.12780328429550725,0.4083078926234807,0.0,0.2941487953402171,0.43026517757899746,0.2987817909809789,0.509452736318408,0.0,0.13825198637911465,0.5379746835443038,0,1,0,0,0,0,0
