falha_1,falha_2,falha_3,falha_4,falha_5,falha_6,falha_outros
0.2300621332391432,0.018900343642611683,0.027784545192079065,0.0,0.004221894943544428,0.5308066176772421,0.489185683075977
0.05607511045655375,0.058830387825233185,0.15961088919488722,0.0,0.3215881197839961,0.169662516238512,0.5856031252985774
0.24681639796325916,0.001718213058419244,0.0687283169138389,0.020189003436426115,0.1758120602192767,0.5291154808556641,0.3854276536635275
0.3114072320731806,0.006013745704467353,0.1289694021346281,0.026202749140893468,0.26785400933788733,0.5801047785720757,0.35448601805270485
0.05274670729301156,0.0,0.05282136404333092,0.07689003436426116,2.333953908262469e-05,0.5168127869390506,0.2792779861675284
0.0,0.4448051768096663,0.03840798672828534,0.0,0.003454499064768503,0.2789327825117137,0.2111612292137845
0.27111505931064894,0.0,0.007096042484968086,0.0156786941580756,0.1758120602192767,0.4553454154007323,0.4114642640717039
0.05427593693560378,0.0,0.16376434813357688,0.43265162672379165,0.04252577319587629,0.567169935722537,0.23272466106572626
0.006872852233676976,0.31739690721649483,0.6900781090756674,0.0,0.03738006753738678,0.2858851892481755,0.3979607194858011
0.5369190593521321,4.418262150220913e-05,0.0008551461381587324,0.0,0.298879070528555,0.32332995008371834,0.47629775656195295
0.4532281580514971,0.017439862542955327,1.555256995470182e-05,0.0,0.019170924408702925,0.16491305036042236,0.655449029163596
0.005154639175257732,0.041249226075850305,0.900384660103868,0.0,0.0034531619583165972,0.03635247913598429,0.09926362297496318
0.018925406718018123,0.016342044863747608,0.39431742368809325,0.025515463917525773,0.04886366405888231,0.2070848997578326,0.5136456228354875
0.006872852233676976,0.002577319587628866,0.7535620051140135,0.0,0.03454501599099502,0.2245447851117954,0.08729052305083233
0.006872852233676976,0.32203608247422677,0.6953892549467972,0.0,0.032654981626733845,0.2722558798589726,0.08968681661980629
0.3143969422438177,0.02927098674521355,0.07451766121912994,0.029037800687285224,0.543145557191949,0.5187958388802104,0.3586570460511469
0.447365182100421,0.0,0.02510455431914387,0.0,0.00020530072344469602,0.47720298580833165,0.22055000270038977
