falha_1,falha_2,falha_3,falha_4,falha_5,falha_6,falha_outros
0.0056751845,0.00039314156,0.0011677019,0.00017367606,0.0010591833,0.40574178,0.61257935
0.0034923526,0.00080040464,0.02934684,0.00012893247,0.0061488845,0.02701236,0.7576276
0.04234055,0.0006764238,0.00091656914,0.0002558154,0.00013413654,0.56242436,0.30349544
0.008590679,0.00031297517,0.0015965195,0.00017404857,0.16474877,0.31555593,0.070155755
0.0015489934,0.00040167838,0.00070203794,0.0002780323,0.00032131275,0.73020625,0.06336296
4.9207538e-05,0.7478976,0.00053732377,0.00063051353,0.00044320663,0.04664856,0.06848141
0.018305248,0.00072239357,0.0007504888,0.0003723939,0.0002861488,0.17216216,0.3289606
0.0006546954,0.00035846722,0.08321526,0.4939487,0.0034121384,0.04830436,0.05263998
0.00039647616,0.0012105908,0.5667205,8.3245766e-05,0.000589254,0.0019577155,0.034997303
0.256443,0.00091341493,0.0002955936,0.00013868796,0.0012849242,0.028257502,0.26900783
0.08889053,0.0002666713,0.0024798492,0.00014520591,0.00050877495,0.039606586,0.688324
0.00030151877,0.0011175425,0.9827,0.00017291761,0.00042636186,0.0005060324,0.0075381678
0.00062780076,0.00021060173,0.27286512,0.00042839992,0.0012721319,0.03234295,0.5438238
0.00016135168,0.00021210324,0.9896723,8.226133e-05,9.002232e-05,0.0013231289,0.020563224
0.00019566146,0.0013971106,0.9383882,7.2418996e-05,0.0003208582,0.0018301596,0.02204947
0.009722377,0.0006126153,0.0010169239,0.00046332713,0.53784573,0.10168499,0.10804536
0.19551632,0.00022757174,0.00029468787,3.660336e-05,0.007686473,0.3739179,0.020792784
0.0005508917,0.000357545,0.0029612263,0.0014765784,0.10220615,0.23083915,0.28888023
0.00039202234,0.001411049,0.615811,0.00012922233,0.00021822998,0.002773201,0.199735
0.0041781254,0.008754777,0.00238971,0.0002922149,0.0002014662,0.88202065,0.09544586
7.917072e-05,0.04077562,0.04361806,0.00032907832,0.00017378441,0.19237253,0.45539722
0.0009415833,0.47709897,0.00042460865,0.00010736215,0.0019062199,0.0136651825,0.11578474
0.014427992,0.16243313,0.004856219,4.8704085e-05,0.05940059,0.01624278,0.111083426
0.14989413,0.003731277,0.039563634,6.7166824e-05,0.004122024,0.020527348,0.11615277
0.14700657,0.0006877997,0.00077034935,0.0004196957,0.00028417798,0.1741357,0.22243991
0.00037212437,0.0010778301,0.9718764,0.00010431364,0.00050995284,0.0005578809,0.012514071
0.0013067033,0.00029618407,0.0021211326,0.002132487,0.0004907334,0.3236048,0.14842463
0.0037618577,0.043220498,0.00045628304,0.000108078624,0.00060315756,0.40580052,0.038917888
0.9533883,0.00025797516,0.00050274364,4.890715e-05,0.0032872579,0.008933001,0.05658907
0.0002748603,0.0018302475,0.08770841,7.4293916e-05,0.00074959,0.008053028,0.32893392
0.00018929405,0.00019476168,0.0012970688,0.0010699308,0.0007394405,0.15660277,0.85682887
0.00026231533,0.00036137845,0.95920277,8.593031e-05,0.00012818567,0.00056544703,0.018138262
0.02276806,0.0007831589,0.0031368197,0.0007949671,0.00018246958,0.5294205,0.22221398
0.00023261807,0.08678872,0.000578549,5.083885e-05,0.0014523905,0.17446296,0.6136866
0.00018508434,0.04960549,0.00034787916,0.0023301102,0.00037077433,0.031801995,0.7879752
0.050227042,0.00014726176,0.0012780366,0.000115197145,0.0002940707,0.6345479,0.22236246
0.123387724,0.24624579,0.00024542658,2.3637516e-05,0.0017341073,0.05223861,0.022916704
0.0001688489,0.00023370671,0.07501321,0.00019227205,0.00052781537,0.052321505,0.8551455
0.0029317818,0.00040195457,0.000111464266,7.444789e-05,0.00030452968,0.8677484,0.33371955
0.0022713763,0.00026099017,0.00035584377,0.0001424366,0.00015245605,0.5660654,0.71279657
0.090632565,0.00045254422,0.00046934478,4.4310724e-05,0.0001651177,0.034948234,0.89943236
0.00028098468,0.0006853584,0.00030993903,0.0026076525,0.0003145441,0.0630204,0.44382864
0.0006079444,0.00018343829,0.06835081,0.00016099314,0.0006170689,0.011854512,0.8374249
0.034367114,0.26548612,0.00014253266,7.381449e-05,0.0012312528,0.05717594,0.021483233
0.00026642022,0.000413115,0.9796372,0.00012307154,0.0004055485,0.00060201006,0.020454053
0.061174218,0.0014859572,0.00023017531,0.00013358307,0.00030015243,0.4503615,0.04044463
0.00024169161,0.00013780159,0.00092478335,0.00011944335,0.001959769,0.07572912,0.9368843
0.00046608175,0.00018542525,0.00088160275,0.009788769,0.0074337153,0.04354452,0.22281262
0.00034893892,0.0001642755,0.8093442,7.379809e-05,0.00021221694,0.0051263133,0.11864104
9.729152e-05,0.07355978,0.001262574,0.00013718475,0.0074499343,0.3554043,0.24708602
