falha_1,falha_2,falha_3,falha_4,falha_5,falha_6,falha_outros
0.0013747622138450878,0.0003161021175163876,0.00023924461435032439,1.0335855874648814e-06,0.0005069679846785907,0.9398476834776349,0.495651075904418
0.00022189090109827627,0.00022333516795235787,0.0040160153757857996,9.0503850134658e-07,0.008284902536006649,0.008449496316530022,0.7884376772650582
0.025139049835443662,0.0001389811760318461,6.375132292521704e-05,9.457296747810597e-07,2.5257935388715352e-05,0.8655657512097309,0.39686704071739703
0.0032527897293502827,8.326078721373516e-05,0.0005355865271912675,4.558046371236738e-06,0.03683668793563011,0.6830819583376613,0.16061780268679618
0.003879234923332869,0.00010741862989119581,0.00020481858524908596,4.326867995049519e-05,4.182451878064228e-05,0.5152011417662506,0.2735755109968346
9.700567109137584e-06,0.03565030200219263,3.97225576251447e-05,3.270851705811777e-05,4.786883238663996e-05,0.8431965060301434,0.11278126520624937
0.020386098109341697,3.854510414406367e-05,6.027523376595629e-05,3.363579341606215e-05,1.3290403583838037e-05,0.1719927789288536,0.4073760463665928
0.00013739882980679736,4.96266647861719e-05,0.00196904479910515,0.9759665542539765,5.316301697537014e-05,0.09682575221608734,0.009386241972869854
3.788568138526193e-05,0.00021863531299766992,0.6489342680950382,3.2529133307221235e-07,9.799655838774753e-05,0.013768875211935956,0.20426834131484942
0.24190480071832982,0.0003388562602090548,2.12210414256187e-05,7.193387498122361e-07,0.00022487347335349385,0.06647760585007587,0.49355211578042363
0.1155385584022362,0.00015442226266033167,0.0013493558217257278,6.854160996283105e-06,0.0010327230633741216,0.053880396527739675,0.7088997455922632
5.364243156495957e-05,0.00024124982135608443,0.8577462243091442,1.3889867599830475e-06,5.916061316758275e-05,0.0007078948410072538,0.07816883364264335
0.00019692447408061172,8.235565764389903e-05,0.03621159089517873,4.981341879799552e-06,8.675853298594556e-05,0.10833607047986399,0.7937988559981293
2.637786278066648e-05,4.3499622700868535e-05,0.9868508503713241,8.909323097632145e-08,4.53654649893802e-06,0.00922745312153341,0.047530011283037125
3.1537936876710915e-05,0.0013720918928015252,0.7852670339913304,3.247549798003725e-07,5.5253601395315296e-05,0.008932712572796748,0.020726817328545824
0.00626013630365442,0.0006100457105035491,3.2393973077035114e-05,5.525166671704587e-06,0.02823613415400473,0.5659448020319181,0.18705156208714585
0.37814347538300624,2.9099525450475906e-05,0.00010473316490486411,8.717001051148747e-07,0.0011934076857083268,0.5465118577769309,0.07350785813466107
0.0002903731113323782,6.436095383858265e-05,9.671057334926142e-05,9.560120481157332e-06,0.16725534062050493,0.22334492264963207,0.30368142607991044
0.0001305435510156517,0.0002711792643098758,0.06552901992824568,3.4193656943971677e-07,1.6612925417974046e-05,0.01569406243864687,0.2526250832674043
0.0013608634988538223,0.004901405971425515,6.344528056690425e-05,7.53525926689944e-07,2.6931293609497487e-05,0.8613956497273277,0.09754303863151828
4.843850128929686e-05,0.02049871766776113,0.010138701527476555,3.087289542919731e-07,1.4154833585271124e-05,0.5081103908186159,0.5071634451735351
0.0008304946629947189,0.20042031130927043,2.1871411261324015e-05,3.156375668131217e-07,0.0005516850330749949,0.05965294005774418,0.21702723033257162
0.0190575207857534,0.02814027524508971,0.00041397234729771557,1.8636922392946342e-07,0.0004175106100983605,0.010518020434198288,0.1518214619207914
0.12394641186048982,0.0022693285998875283,0.009487492431426452,1.1836678268305537e-06,0.0007526406579523749,0.14265157077300264,0.14686246882306375
0.344623874002115,0.0004484638593397152,5.037414973345011e-05,1.2904505145791453e-05,5.5906581424636e-06,0.4003002850446886,0.2685276249635474
9.092226286177328e-05,0.00023095341425484678,0.9272537801283033,1.214552317083347e-06,9.330283844189004e-05,0.0003478212603431942,0.08421233531041866
0.013301027796999364,0.0001486156420696806,0.004536653601754616,0.00017262103020436985,1.4956008395487336e-05,0.7206645672107668,0.3151316897477875
0.0003136535390194929,0.029263711192088374,2.151893395998113e-05,7.703868220079595e-07,0.000374082306092434,0.637321014739582,0.0511593178148687
0.8602152015893411,1.623232776814418e-05,0.00019887601938859602,3.1628666505108615e-07,0.020635301661802254,0.04543431651667398,0.2794426990203181
6.516338392559836e-05,0.001745726889743146,0.05113510377450993,3.0051828532476315e-07,8.823277764431695e-05,0.028514281516208113,0.09061923060914724
0.0001550177748728823,0.00014755353325275044,0.002668606198435947,7.194073852668852e-06,0.00011392597421680439,0.23688724910425202,0.5257762713369142
0.00012711330919211276,0.00016861237542142168,0.9569176423834269,1.4198384608544075e-07,3.566163334021928e-05,0.010807322785383171,0.019018677200810484
0.0420525244351698,0.0003111623375325125,5.253259912157692e-05,2.426568908166785e-06,4.5036834448950707e-05,0.6406253121846198,0.2689269566161188
4.1358503161632e-05,0.008317492983496353,3.386486951058982e-05,8.858248812957973e-07,0.000345678946216186,0.9328402102240435,0.3721830427600404
6.452147799889997e-05,0.0024077231050627576,7.879376222115351e-06,0.00013681178068686387,9.465238708386255e-06,0.5289840840697251,0.5283467051368792
0.17960588244974035,9.979451694163643e-05,7.022597302670168e-05,2.3965897659226567e-07,6.04112472880087e-05,0.5312914993895261,0.33407422106694495
0.13986425040649775,0.0828973387374346,4.218231644323399e-05,1.5095458028908046e-07,0.000520481510486536,0.18439012940182384,0.055528038469710966
4.023879220378761e-05,1.61301325772173e-05,0.009852084651637857,4.309524452585647e-06,1.884500378251883e-05,0.11961977034170625,0.7784900015722362
0.011592934046317824,0.00013905444585823746,5.63088271482411e-05,6.886508239405455e-07,0.00034140881346663755,0.5142073052141563,0.3522797716846263
0.004489048911576257,5.5284223792641693e-05,1.599492164434757e-05,4.934471006233427e-07,1.390475295441093e-05,0.604760174385822,0.5640858110384182
0.14495149755834044,0.004423821220053685,8.670468027374589e-05,4.646549802902409e-07,5.557983659908427e-05,0.04250834341380207,0.8343791415981219
0.0012896560776526757,6.628953072389546e-05,2.64592667749217e-05,0.000463037242118825,7.117552766478532e-06,0.10208641022101536,0.4906518946057074
0.00022839015998286786,2.9772357188770764e-05,0.00848439739732167,1.1532955934745545e-06,0.000819443319640153,0.06503818220464998,0.785071729382514
0.11617538840114353,0.07080792550383637,8.17646221403934e-06,8.520958204287855e-07,0.000250765889442608,0.14272191078960836,0.05566639034171783
0.000110661848871063,4.805208366599245e-05,0.9308358097117747,5.49387693443603e-07,4.225996166271288e-05,0.001062294720170208,0.021816438809758556
0.23571627902477035,0.00011664162683971879,7.412821516748166e-05,9.574298715917406e-07,9.802553593433932e-05,0.2917773373943249,0.27057600511509394
5.042766482326951e-05,5.088527874052044e-05,0.00014325470763823235,3.2506558080957005e-07,0.008214343986529784,0.2646102413973167,0.7429042929260259
0.0010275891743307937,0.00018173208273169429,0.00018049783283799383,0.00021795368175649585,0.00021614844731583817,0.30733597649762096,0.24565313855376855
0.0003197476105379702,1.6317717803154738e-05,0.6399754210482945,2.3914124491512674e-07,5.609986942929049e-06,0.03531619182046293,0.20304921887556954
6.56674996723473e-05,0.19025568709737564,0.00033170952552962635,2.1922511860781167e-06,0.0016329168594861338,0.4817003453693326,0.19698714194643668
0.018571136417483352,0.0010434942579881147,0.002042636490075298,1.0716882452718606e-06,0.0004556312231423019,0.5640369442008472,0.09073335032544991
0.012641275107309669,6.585172970293573e-05,9.556861653573939e-05,3.422130548261331e-07,0.0017625743332616898,0.026752686864509764,0.7118340783175616
2.230597024165166e-05,0.0001812183937047903,0.003441295477157138,1.2192134426294414e-05,0.00011382857526419921,0.4396644086361928,0.7404864505108589
3.381187114142372e-05,0.37654873138660394,0.00037036869514514494,8.493046358110354e-07,0.00013553017062771646,0.2356068718763696,0.051458382926027335
0.00010086278256159908,0.001973273325156167,0.00042627895216812076,2.9435320049187383e-07,0.00015725030143216376,0.153814270069268,0.2591799657974161
0.015255142766916648,1.0130530368832112e-05,0.000657017040652535,2.6012686919458538e-06,0.0008254302842250088,0.22256718249498225,0.3454695822505101
4.133330508428367e-05,0.0006464811617777228,0.7913672409836419,1.462474216276541e-06,1.9677111410148432e-05,0.04240805829652668,0.05239781952924343
0.0002723083519170158,6.871209949902851e-05,0.18418834136498569,3.310073777665448e-07,0.00010711431138712079,0.008342444862073788,0.5619053017937464
0.015301022351767123,0.00017903807808696497,6.505833829311203e-05,1.4413736554591848e-05,1.363498946062696e-05,0.6666572768876294,0.18199737636389993
8.381018322935255e-05,0.00015747712902382032,0.997454698005335,4.4327154248617823e-07,0.00010231994647685015,0.009307914809350195,0.015268960793727115
0.007942275588281235,0.006551363635893853,1.8313194598783674e-05,1.295511910674123e-07,1.8387947006762426e-05,0.8633235207772899,0.050341563492777505
0.007949778624447878,4.155079953616869e-05,5.2817351434500166e-05,1.2273447843180445e-05,1.6784185925810457e-05,0.7515254395652995,0.18797716869646064
0.0004968351662414291,1.0813001621665953e-05,9.002158578957716e-05,0.9930832365132508,3.261438670016478e-05,0.09382802565143082,0.029332923084379334
0.00014705216177066381,0.0009226484662627742,0.6394268558660441,2.6332092729784233e-07,3.807022131364377e-05,0.013095588976235,0.14386488247492202
0.00014587044651140845,1.7951105916548865e-05,3.065256741841276e-05,0.936912264660336,9.963758338353741e-06,0.27676043665823613,0.13071745911725471
0.0015050383262757935,3.601536096700358e-05,0.018471653094798365,3.080227350450766e-05,0.00022838820945475245,0.9426787070473469,0.10854096801465596
5.651501056681714e-05,2.2226544509243172e-05,0.5705152898007663,2.2203933193237028e-07,0.00012965097308153745,0.006027399244177761,0.011993721343483893
0.0023539566440770204,1.282261314957639e-05,0.25605844877134454,0.0008269468110430816,6.597815146773849e-06,0.04666221328991437,0.24477182267737882
0.004601454834020437,0.001597935594598259,0.0002050574093875198,6.935483268065048e-07,0.00011736112737647875,0.1738992356458948,0.28451916948543154
1.8270233924216667e-05,1.4002097146510028e-05,0.00018702149519382138,0.9966130215524162,4.756814408247204e-05,0.09350050851859078,0.07272601990983782
0.0002747494887423178,7.079411881299724e-05,0.04129068726101854,1.624813934098994e-06,9.699403773132317e-05,0.7658194754116792,0.47842107911395265
0.003308459308064681,0.009198813886070592,0.0001380475131554466,1.4071711848161712e-06,0.06297251346123292,0.04794239715640501,0.2684415602736284
0.7094572784509413,4.349991486888112e-05,0.0033971568708725153,2.706015554205258e-06,0.005891470480536956,0.010279246103911498,0.12460971595237605
0.14418412450457108,0.0026810095808160335,0.00010726063766593374,8.520038373781874e-06,0.014390104902037515,0.020055270159724893,0.20412752822632452
0.0016840897723927827,0.0031844967334290733,0.000529038805708067,6.0169989847422974e-05,2.7769217239874386e-05,0.706948685703738,0.08707589098654332
